date,n_stars,package
2009-11-09,2,hadley/ggplot2
2009-11-10,1,hadley/ggplot2
2009-11-12,1,hadley/ggplot2
2009-11-13,1,hadley/ggplot2
2009-11-16,1,hadley/ggplot2
2009-11-17,1,hadley/ggplot2
2009-11-24,1,hadley/ggplot2
2009-12-10,1,hadley/ggplot2
2009-12-14,3,hadley/ggplot2
2009-12-15,1,hadley/ggplot2
2009-12-17,2,hadley/ggplot2
2009-12-20,1,hadley/ggplot2
2009-12-21,2,hadley/ggplot2
2009-12-22,1,hadley/ggplot2
2010-01-20,1,hadley/ggplot2
2010-01-29,1,hadley/ggplot2
2010-02-04,1,hadley/ggplot2
2010-02-05,1,hadley/ggplot2
2010-02-16,1,hadley/ggplot2
2010-02-17,2,hadley/ggplot2
2010-02-18,1,hadley/ggplot2
2010-02-21,1,hadley/ggplot2
2010-02-24,1,hadley/ggplot2
2010-02-28,1,hadley/ggplot2
2010-03-01,1,hadley/ggplot2
2010-03-02,1,hadley/ggplot2
2010-03-15,1,hadley/ggplot2
2010-03-21,1,hadley/ggplot2
2010-03-29,1,hadley/ggplot2
2010-04-04,2,hadley/ggplot2
2010-04-09,1,hadley/ggplot2
2010-04-10,1,hadley/ggplot2
2010-04-15,1,hadley/ggplot2
2010-04-20,1,hadley/ggplot2
2010-04-25,1,hadley/ggplot2
2010-05-07,2,hadley/ggplot2
2010-05-11,1,hadley/ggplot2
2010-05-12,1,hadley/ggplot2
2010-05-14,1,hadley/ggplot2
2010-05-15,1,hadley/ggplot2
2010-05-17,1,hadley/ggplot2
2010-05-18,1,hadley/ggplot2
2010-05-24,1,hadley/ggplot2
2010-05-26,1,hadley/ggplot2
2010-05-31,1,hadley/ggplot2
2010-06-07,1,hadley/ggplot2
2010-06-08,1,hadley/ggplot2
2010-06-09,1,hadley/ggplot2
2010-06-12,2,hadley/ggplot2
2010-06-27,1,hadley/ggplot2
2010-07-02,2,hadley/ggplot2
2010-07-03,1,hadley/ggplot2
2010-07-04,1,hadley/ggplot2
2010-07-06,1,hadley/ggplot2
2010-07-12,1,hadley/ggplot2
2010-07-14,1,hadley/ggplot2
2010-07-29,1,hadley/ggplot2
2010-08-09,1,hadley/ggplot2
2010-08-10,2,hadley/ggplot2
2010-08-11,1,hadley/ggplot2
2010-08-20,2,hadley/ggplot2
2010-08-23,1,hadley/ggplot2
2010-08-25,1,hadley/ggplot2
2010-09-01,2,hadley/ggplot2
2010-09-02,1,hadley/ggplot2
2010-09-05,1,hadley/ggplot2
2010-09-06,1,hadley/ggplot2
2010-09-08,1,hadley/ggplot2
2010-09-09,1,hadley/ggplot2
2010-09-10,2,hadley/ggplot2
2010-09-11,1,hadley/ggplot2
2010-09-15,1,hadley/ggplot2
2010-09-23,1,hadley/ggplot2
2010-09-25,1,hadley/ggplot2
2010-09-26,1,hadley/ggplot2
2010-09-27,1,hadley/ggplot2
2010-10-01,1,hadley/ggplot2
2010-10-04,1,hadley/ggplot2
2010-10-07,1,hadley/ggplot2
2010-10-11,1,hadley/ggplot2
2010-10-13,1,hadley/ggplot2
2010-10-15,1,hadley/ggplot2
2010-10-17,2,hadley/ggplot2
2010-10-18,1,hadley/ggplot2
2010-10-19,1,hadley/ggplot2
2010-10-22,1,hadley/ggplot2
2010-10-27,1,hadley/ggplot2
2010-10-28,2,hadley/ggplot2
2010-11-01,1,hadley/ggplot2
2010-11-02,2,hadley/ggplot2
2010-11-05,1,hadley/ggplot2
2010-11-08,3,hadley/ggplot2
2010-11-09,1,hadley/ggplot2
2010-11-10,1,hadley/ggplot2
2010-11-16,1,hadley/ggplot2
2010-11-18,1,hadley/ggplot2
2010-11-23,1,hadley/ggplot2
2010-11-29,1,hadley/ggplot2
2010-12-03,1,hadley/ggplot2
2010-12-09,1,hadley/ggplot2
2010-12-10,1,hadley/ggplot2
2010-12-13,1,hadley/ggplot2
2010-12-14,2,hadley/ggplot2
2010-12-15,1,hadley/ggplot2
2010-12-25,1,hadley/ggplot2
2010-12-31,1,hadley/ggplot2
2011-01-06,1,hadley/ggplot2
2011-01-09,2,hadley/ggplot2
2011-01-12,1,hadley/ggplot2
2011-01-14,2,hadley/ggplot2
2011-01-21,1,hadley/ggplot2
2011-01-24,1,hadley/ggplot2
2011-01-28,1,hadley/ggplot2
2011-02-01,2,hadley/ggplot2
2011-02-02,1,hadley/ggplot2
2011-02-08,1,hadley/ggplot2
2011-02-17,1,hadley/ggplot2
2011-02-21,2,hadley/ggplot2
2011-02-22,1,hadley/ggplot2
2011-02-25,1,hadley/ggplot2
2011-03-01,1,hadley/ggplot2
2011-03-02,1,hadley/ggplot2
2011-03-03,1,hadley/ggplot2
2011-03-05,1,hadley/ggplot2
2011-03-06,1,hadley/ggplot2
2011-03-09,1,hadley/ggplot2
2011-03-11,1,hadley/ggplot2
2011-03-14,1,hadley/ggplot2
2011-03-17,1,hadley/ggplot2
2011-03-22,1,hadley/ggplot2
2011-03-26,1,hadley/ggplot2
2011-03-31,1,hadley/ggplot2
2011-04-04,1,hadley/ggplot2
2011-04-09,1,hadley/ggplot2
2011-04-11,1,hadley/ggplot2
2011-04-13,1,hadley/ggplot2
2011-04-18,1,hadley/ggplot2
2011-04-19,1,hadley/ggplot2
2011-04-20,1,hadley/ggplot2
2011-04-21,1,hadley/ggplot2
2011-04-22,2,hadley/ggplot2
2011-05-04,1,hadley/ggplot2
2011-05-05,1,hadley/ggplot2
2011-05-08,1,hadley/ggplot2
2011-05-11,2,hadley/ggplot2
2011-05-12,1,hadley/ggplot2
2011-05-18,1,hadley/ggplot2
2011-05-19,2,hadley/ggplot2
2011-05-20,1,hadley/ggplot2
2011-05-21,2,hadley/ggplot2
2011-05-24,2,hadley/ggplot2
2011-05-31,1,hadley/ggplot2
2011-06-01,1,hadley/ggplot2
2011-06-02,1,hadley/ggplot2
2011-06-06,1,hadley/ggplot2
2011-06-07,1,hadley/ggplot2
2011-06-10,2,hadley/ggplot2
2011-06-14,1,hadley/ggplot2
2011-06-16,1,hadley/ggplot2
2011-06-19,1,hadley/ggplot2
2011-06-20,2,hadley/ggplot2
2011-06-22,1,hadley/ggplot2
2011-06-27,1,hadley/ggplot2
2011-06-28,1,hadley/ggplot2
2011-06-29,2,hadley/ggplot2
2011-06-30,1,hadley/ggplot2
2011-07-02,1,hadley/ggplot2
2011-07-11,1,hadley/ggplot2
2011-07-12,2,hadley/ggplot2
2011-07-13,1,hadley/ggplot2
2011-07-14,1,hadley/ggplot2
2011-07-23,1,hadley/ggplot2
2011-07-31,2,hadley/ggplot2
2011-08-07,1,hadley/ggplot2
2011-08-10,1,hadley/ggplot2
2011-08-12,1,hadley/ggplot2
2011-08-15,1,hadley/ggplot2
2011-08-18,1,hadley/ggplot2
2011-08-22,1,hadley/ggplot2
2011-08-23,1,hadley/ggplot2
2011-08-31,1,hadley/ggplot2
2011-09-08,1,hadley/ggplot2
2011-09-09,1,hadley/ggplot2
2011-09-13,1,hadley/ggplot2
2011-09-14,1,hadley/ggplot2
2011-09-16,1,hadley/ggplot2
2011-09-19,3,hadley/ggplot2
2011-09-21,1,hadley/ggplot2
2011-09-26,1,hadley/ggplot2
2011-09-27,1,hadley/ggplot2
2011-10-05,1,hadley/ggplot2
2011-10-07,1,hadley/ggplot2
2011-10-15,1,hadley/ggplot2
2011-10-21,1,hadley/ggplot2
2011-10-23,1,hadley/ggplot2
2011-10-25,2,hadley/ggplot2
2011-10-29,1,hadley/ggplot2
2011-11-04,2,hadley/ggplot2
2011-11-08,1,hadley/ggplot2
2011-11-10,1,hadley/ggplot2
2011-11-12,1,hadley/ggplot2
2011-11-15,1,hadley/ggplot2
2011-11-21,1,hadley/ggplot2
2011-11-27,1,hadley/ggplot2
2011-12-05,2,hadley/ggplot2
2011-12-13,1,hadley/ggplot2
2011-12-14,1,hadley/ggplot2
2011-12-15,1,hadley/ggplot2
2011-12-23,1,hadley/ggplot2
2011-12-24,2,hadley/ggplot2
2011-12-26,1,hadley/ggplot2
2011-12-29,1,hadley/ggplot2
2012-01-01,1,hadley/ggplot2
2012-01-04,1,hadley/ggplot2
2012-01-05,1,hadley/ggplot2
2012-01-06,1,hadley/ggplot2
2012-01-09,2,hadley/ggplot2
2012-01-12,2,hadley/ggplot2
2012-01-13,1,hadley/ggplot2
2012-01-14,2,hadley/ggplot2
2012-01-16,2,hadley/ggplot2
2012-01-19,1,hadley/ggplot2
2012-01-27,1,hadley/ggplot2
2012-01-28,1,hadley/ggplot2
2012-02-05,1,hadley/ggplot2
2012-02-09,3,hadley/ggplot2
2012-02-14,1,hadley/ggplot2
2012-02-15,1,hadley/ggplot2
2012-02-18,1,hadley/ggplot2
2012-02-25,1,hadley/ggplot2
2012-02-29,1,hadley/ggplot2
2012-03-02,1,hadley/ggplot2
2012-03-06,1,hadley/ggplot2
2012-03-09,1,hadley/ggplot2
2012-03-12,2,hadley/ggplot2
2012-03-20,1,hadley/ggplot2
2012-03-21,1,hadley/ggplot2
2012-03-29,1,hadley/ggplot2
2012-04-02,1,hadley/ggplot2
2012-04-03,2,hadley/ggplot2
2012-04-19,1,hadley/ggplot2
2012-04-20,1,hadley/ggplot2
2012-04-21,1,hadley/ggplot2
2012-04-26,1,hadley/ggplot2
2012-05-04,1,hadley/ggplot2
2012-05-05,1,hadley/ggplot2
2012-05-10,1,hadley/ggplot2
2012-05-13,1,hadley/ggplot2
2012-05-17,2,hadley/ggplot2
2012-05-21,1,hadley/ggplot2
2012-05-22,1,hadley/ggplot2
2012-05-24,1,hadley/ggplot2
2012-06-02,1,hadley/ggplot2
2012-06-11,2,hadley/ggplot2
2012-06-13,1,hadley/ggplot2
2012-06-14,1,hadley/ggplot2
2012-06-18,1,hadley/ggplot2
2012-06-20,1,hadley/ggplot2
2012-06-22,1,hadley/ggplot2
2012-07-03,2,hadley/ggplot2
2012-07-10,1,hadley/ggplot2
2012-07-17,1,hadley/ggplot2
2012-07-25,1,hadley/ggplot2
2012-07-28,1,hadley/ggplot2
2012-08-07,1,hadley/ggplot2
2012-08-27,1,hadley/ggplot2
2012-09-03,2,hadley/ggplot2
2012-09-14,2,hadley/ggplot2
2012-10-06,1,hadley/ggplot2
2012-11-02,1,hadley/ggplot2
2012-11-15,1,hadley/ggplot2
2012-11-30,1,hadley/ggplot2
2012-12-04,1,hadley/ggplot2
2012-12-13,2,hadley/ggplot2
2013-01-08,1,hadley/ggplot2
2013-01-11,1,hadley/ggplot2
2013-01-16,1,hadley/ggplot2
2013-01-20,1,hadley/ggplot2
2013-01-29,1,hadley/ggplot2
2013-02-01,1,hadley/ggplot2
2013-02-05,1,hadley/ggplot2
2013-02-11,1,hadley/ggplot2
2013-02-13,2,hadley/ggplot2
2013-02-14,2,hadley/ggplot2
2013-02-15,1,hadley/ggplot2
2013-02-19,1,hadley/ggplot2
2013-02-21,1,hadley/ggplot2
2013-02-22,1,hadley/ggplot2
2013-02-23,1,hadley/ggplot2
2013-02-24,1,hadley/ggplot2
2013-02-25,1,hadley/ggplot2
2013-02-26,3,hadley/ggplot2
2013-02-27,1,hadley/ggplot2
2013-02-28,2,hadley/ggplot2
2013-03-01,2,hadley/ggplot2
2013-03-04,1,hadley/ggplot2
2013-03-05,1,hadley/ggplot2
2013-03-06,3,hadley/ggplot2
2013-03-07,2,hadley/ggplot2
2013-03-10,1,hadley/ggplot2
2013-03-14,1,hadley/ggplot2
2013-03-16,1,hadley/ggplot2
2013-03-18,1,hadley/ggplot2
2013-03-21,3,hadley/ggplot2
2013-03-26,1,hadley/ggplot2
2013-03-27,1,hadley/ggplot2
2013-03-30,1,hadley/ggplot2
2013-03-31,1,hadley/ggplot2
2013-04-03,3,hadley/ggplot2
2013-04-05,2,hadley/ggplot2
2013-04-06,1,hadley/ggplot2
2013-04-07,1,hadley/ggplot2
2013-04-08,1,hadley/ggplot2
2013-04-10,2,hadley/ggplot2
2013-04-11,2,hadley/ggplot2
2013-04-12,1,hadley/ggplot2
2013-04-15,1,hadley/ggplot2
2013-04-16,1,hadley/ggplot2
2013-04-19,2,hadley/ggplot2
2013-04-20,3,hadley/ggplot2
2013-04-22,1,hadley/ggplot2
2013-04-24,1,hadley/ggplot2
2013-04-25,1,hadley/ggplot2
2013-04-27,3,hadley/ggplot2
2013-04-28,1,hadley/ggplot2
2013-04-29,2,hadley/ggplot2
2013-04-30,2,hadley/ggplot2
2013-05-02,1,hadley/ggplot2
2013-05-03,1,hadley/ggplot2
2013-05-04,2,hadley/ggplot2
2013-05-07,1,hadley/ggplot2
2013-05-08,1,hadley/ggplot2
2013-05-15,1,hadley/ggplot2
2013-05-21,1,hadley/ggplot2
2013-05-23,1,hadley/ggplot2
2013-05-25,1,hadley/ggplot2
2013-05-26,2,hadley/ggplot2
2013-05-27,1,hadley/ggplot2
2013-05-29,3,hadley/ggplot2
2013-05-30,1,hadley/ggplot2
2013-06-01,1,hadley/ggplot2
2013-06-05,3,hadley/ggplot2
2013-06-06,1,hadley/ggplot2
2013-06-07,1,hadley/ggplot2
2013-06-09,1,hadley/ggplot2
2013-06-10,1,hadley/ggplot2
2013-06-14,1,hadley/ggplot2
2013-06-17,1,hadley/ggplot2
2013-06-20,1,hadley/ggplot2
2013-06-21,1,hadley/ggplot2
2013-06-26,1,hadley/ggplot2
2013-06-28,2,hadley/ggplot2
2013-06-29,2,hadley/ggplot2
2013-07-02,1,hadley/ggplot2
2013-07-03,1,hadley/ggplot2
2013-07-11,2,hadley/ggplot2
2013-07-12,1,hadley/ggplot2
2013-07-14,1,hadley/ggplot2
2013-07-15,2,hadley/ggplot2
2013-07-16,1,hadley/ggplot2
2013-07-19,1,hadley/ggplot2
2013-07-20,2,hadley/ggplot2
2013-07-22,1,hadley/ggplot2
2013-07-23,1,hadley/ggplot2
2013-07-24,2,hadley/ggplot2
2013-07-25,1,hadley/ggplot2
2013-07-29,1,hadley/ggplot2
2013-08-02,1,hadley/ggplot2
2013-08-17,1,hadley/ggplot2
2013-08-19,1,hadley/ggplot2
2013-08-23,1,hadley/ggplot2
2013-08-24,2,hadley/ggplot2
2013-08-26,1,hadley/ggplot2
2013-08-29,1,hadley/ggplot2
2013-09-09,2,hadley/ggplot2
2013-09-10,1,hadley/ggplot2
2013-09-12,1,hadley/ggplot2
2013-09-13,1,hadley/ggplot2
2013-09-16,2,hadley/ggplot2
2013-09-17,1,hadley/ggplot2
2013-09-18,1,hadley/ggplot2
2013-09-20,1,hadley/ggplot2
2013-09-23,1,hadley/ggplot2
2013-09-27,1,hadley/ggplot2
2013-09-29,1,hadley/ggplot2
2013-10-01,1,hadley/ggplot2
2013-10-03,1,hadley/ggplot2
2013-10-05,1,hadley/ggplot2
2013-10-06,1,hadley/ggplot2
2013-10-07,3,hadley/ggplot2
2013-10-08,4,hadley/ggplot2
2013-10-09,2,hadley/ggplot2
2013-10-13,2,hadley/ggplot2
2013-10-14,4,hadley/ggplot2
2013-10-15,5,hadley/ggplot2
2013-10-16,1,hadley/ggplot2
2013-10-17,1,hadley/ggplot2
2013-10-19,4,hadley/ggplot2
2013-10-20,1,hadley/ggplot2
2013-10-21,3,hadley/ggplot2
2013-10-23,1,hadley/ggplot2
2013-10-24,2,hadley/ggplot2
2013-10-25,2,hadley/ggplot2
2013-10-31,1,hadley/ggplot2
2013-11-02,1,hadley/ggplot2
2013-11-03,2,hadley/ggplot2
2013-11-05,1,hadley/ggplot2
2013-11-06,1,hadley/ggplot2
2013-11-09,1,hadley/ggplot2
2013-11-11,4,hadley/ggplot2
2013-11-12,1,hadley/ggplot2
2013-11-13,2,hadley/ggplot2
2013-11-14,2,hadley/ggplot2
2013-11-15,2,hadley/ggplot2
2013-11-16,2,hadley/ggplot2
2013-11-17,2,hadley/ggplot2
2013-11-19,1,hadley/ggplot2
2013-11-20,2,hadley/ggplot2
2013-11-23,2,hadley/ggplot2
2013-11-24,1,hadley/ggplot2
2013-11-26,3,hadley/ggplot2
2013-11-28,3,hadley/ggplot2
2013-11-29,1,hadley/ggplot2
2013-11-30,1,hadley/ggplot2
2013-12-02,1,hadley/ggplot2
2013-12-03,1,hadley/ggplot2
2013-12-04,2,hadley/ggplot2
2013-12-05,1,hadley/ggplot2
2013-12-06,1,hadley/ggplot2
2013-12-09,1,hadley/ggplot2
2013-12-10,1,hadley/ggplot2
2013-12-11,1,hadley/ggplot2
2013-12-18,3,hadley/ggplot2
2013-12-19,1,hadley/ggplot2
2013-12-20,1,hadley/ggplot2
2013-12-21,1,hadley/ggplot2
2013-12-23,1,hadley/ggplot2
2013-12-25,1,hadley/ggplot2
2013-12-26,1,hadley/ggplot2
2013-12-27,2,hadley/ggplot2
2014-01-01,1,hadley/ggplot2
2014-01-02,1,hadley/ggplot2
2014-01-06,1,hadley/ggplot2
2014-01-08,1,hadley/ggplot2
2014-01-09,3,hadley/ggplot2
2014-01-10,1,hadley/ggplot2
2014-01-11,1,hadley/ggplot2
2014-01-14,1,hadley/ggplot2
2014-01-16,2,hadley/ggplot2
2014-01-17,1,hadley/ggplot2
2014-01-18,1,hadley/ggplot2
2014-01-19,3,hadley/ggplot2
2014-01-20,2,hadley/ggplot2
2014-01-23,1,hadley/ggplot2
2014-01-27,1,hadley/ggplot2
2014-01-28,1,hadley/ggplot2
2014-01-30,1,hadley/ggplot2
2014-02-01,1,hadley/ggplot2
2014-02-02,1,hadley/ggplot2
2014-02-04,2,hadley/ggplot2
2014-02-05,1,hadley/ggplot2
2014-02-07,1,hadley/ggplot2
2014-02-08,1,hadley/ggplot2
2014-02-09,2,hadley/ggplot2
2014-02-10,1,hadley/ggplot2
2014-02-11,1,hadley/ggplot2
2014-02-13,1,hadley/ggplot2
2014-02-14,2,hadley/ggplot2
2014-02-16,2,hadley/ggplot2
2014-02-17,1,hadley/ggplot2
2014-02-18,1,hadley/ggplot2
2014-02-20,1,hadley/ggplot2
2014-02-25,1,hadley/ggplot2
2014-02-26,1,hadley/ggplot2
2014-02-27,2,hadley/ggplot2
2014-03-02,2,hadley/ggplot2
2014-03-03,1,hadley/ggplot2
2014-03-04,1,hadley/ggplot2
2014-03-06,1,hadley/ggplot2
2014-03-07,1,hadley/ggplot2
2014-03-10,2,hadley/ggplot2
2014-03-11,1,hadley/ggplot2
2014-03-12,1,hadley/ggplot2
2014-03-15,1,hadley/ggplot2
2014-03-16,1,hadley/ggplot2
2014-03-19,1,hadley/ggplot2
2014-03-20,1,hadley/ggplot2
2014-03-21,2,hadley/ggplot2
2014-03-22,1,hadley/ggplot2
2014-03-24,2,hadley/ggplot2
2014-03-25,2,hadley/ggplot2
2014-03-27,1,hadley/ggplot2
2014-03-28,1,hadley/ggplot2
2014-03-29,2,hadley/ggplot2
2014-03-30,3,hadley/ggplot2
2014-04-02,1,hadley/ggplot2
2014-04-04,1,hadley/ggplot2
2014-04-06,2,hadley/ggplot2
2014-04-09,2,hadley/ggplot2
2014-04-10,3,hadley/ggplot2
2014-04-11,1,hadley/ggplot2
2014-04-12,1,hadley/ggplot2
2014-04-15,1,hadley/ggplot2
2014-04-16,3,hadley/ggplot2
2014-04-17,2,hadley/ggplot2
2014-04-18,2,hadley/ggplot2
2014-04-19,2,hadley/ggplot2
2014-04-21,3,hadley/ggplot2
2014-04-22,1,hadley/ggplot2
2014-04-23,1,hadley/ggplot2
2014-04-24,4,hadley/ggplot2
2014-04-25,1,hadley/ggplot2
2014-04-27,1,hadley/ggplot2
2014-04-28,1,hadley/ggplot2
2014-05-01,1,hadley/ggplot2
2014-05-03,2,hadley/ggplot2
2014-05-04,1,hadley/ggplot2
2014-05-05,4,hadley/ggplot2
2014-05-06,1,hadley/ggplot2
2014-05-07,1,hadley/ggplot2
2014-05-11,2,hadley/ggplot2
2014-05-12,1,hadley/ggplot2
2014-05-15,1,hadley/ggplot2
2014-05-16,2,hadley/ggplot2
2014-05-19,1,hadley/ggplot2
2014-05-21,1,hadley/ggplot2
2014-05-22,4,hadley/ggplot2
2014-05-23,1,hadley/ggplot2
2014-05-24,1,hadley/ggplot2
2014-05-26,1,hadley/ggplot2
2014-05-30,1,hadley/ggplot2
2014-05-31,2,hadley/ggplot2
2014-06-01,1,hadley/ggplot2
2014-06-05,2,hadley/ggplot2
2014-06-09,2,hadley/ggplot2
2014-06-11,1,hadley/ggplot2
2014-06-12,1,hadley/ggplot2
2014-06-13,2,hadley/ggplot2
2014-06-14,2,hadley/ggplot2
2014-06-15,1,hadley/ggplot2
2014-06-17,3,hadley/ggplot2
2014-06-18,2,hadley/ggplot2
2014-06-19,1,hadley/ggplot2
2014-06-20,1,hadley/ggplot2
2014-06-24,2,hadley/ggplot2
2014-06-26,3,hadley/ggplot2
2014-06-27,1,hadley/ggplot2
2014-06-30,1,hadley/ggplot2
2014-07-03,2,hadley/ggplot2
2014-07-04,1,hadley/ggplot2
2014-07-07,2,hadley/ggplot2
2014-07-10,1,hadley/ggplot2
2014-07-13,1,hadley/ggplot2
2014-07-15,3,hadley/ggplot2
2014-07-16,2,hadley/ggplot2
2014-07-17,2,hadley/ggplot2
2014-07-20,1,hadley/ggplot2
2014-07-21,3,hadley/ggplot2
2014-07-22,1,hadley/ggplot2
2014-07-24,1,hadley/ggplot2
2014-07-25,2,hadley/ggplot2
2014-07-27,1,hadley/ggplot2
2014-07-28,1,hadley/ggplot2
2014-07-29,1,hadley/ggplot2
2014-07-31,2,hadley/ggplot2
2014-08-02,2,hadley/ggplot2
2014-08-05,1,hadley/ggplot2
2014-08-08,2,hadley/ggplot2
2014-08-09,1,hadley/ggplot2
2014-08-11,3,hadley/ggplot2
2014-08-12,2,hadley/ggplot2
2014-08-13,2,hadley/ggplot2
2014-08-14,2,hadley/ggplot2
2014-08-15,1,hadley/ggplot2
2014-08-17,1,hadley/ggplot2
2014-08-20,4,hadley/ggplot2
2014-08-22,3,hadley/ggplot2
2014-08-23,1,hadley/ggplot2
2014-08-24,2,hadley/ggplot2
2014-08-26,1,hadley/ggplot2
2014-08-27,1,hadley/ggplot2
2014-08-28,1,hadley/ggplot2
2014-08-29,2,hadley/ggplot2
2014-09-04,2,hadley/ggplot2
2014-09-05,2,hadley/ggplot2
2014-09-06,2,hadley/ggplot2
2014-09-07,1,hadley/ggplot2
2014-09-08,1,hadley/ggplot2
2014-09-09,3,hadley/ggplot2
2014-09-10,3,hadley/ggplot2
2014-09-11,2,hadley/ggplot2
2014-09-12,2,hadley/ggplot2
2014-09-13,3,hadley/ggplot2
2014-09-14,1,hadley/ggplot2
2014-09-15,5,hadley/ggplot2
2014-09-16,3,hadley/ggplot2
2014-09-18,3,hadley/ggplot2
2014-09-20,1,hadley/ggplot2
2014-09-24,2,hadley/ggplot2
2014-09-25,2,hadley/ggplot2
2014-09-26,4,hadley/ggplot2
2014-09-28,1,hadley/ggplot2
2014-09-30,4,hadley/ggplot2
2014-10-01,1,hadley/ggplot2
2014-10-06,2,hadley/ggplot2
2014-10-07,1,hadley/ggplot2
2014-10-08,2,hadley/ggplot2
2014-10-09,4,hadley/ggplot2
2014-10-10,2,hadley/ggplot2
2014-10-11,1,hadley/ggplot2
2014-10-12,4,hadley/ggplot2
2014-10-13,2,hadley/ggplot2
2014-10-14,2,hadley/ggplot2
2014-10-15,2,hadley/ggplot2
2014-10-16,1,hadley/ggplot2
2014-10-18,1,hadley/ggplot2
2014-10-19,2,hadley/ggplot2
2014-10-21,1,hadley/ggplot2
2014-10-22,1,hadley/ggplot2
2014-10-24,3,hadley/ggplot2
2014-10-25,1,hadley/ggplot2
2014-10-27,4,hadley/ggplot2
2014-10-28,1,hadley/ggplot2
2014-10-29,1,hadley/ggplot2
2014-11-01,1,hadley/ggplot2
2014-11-05,1,hadley/ggplot2
2014-11-06,1,hadley/ggplot2
2014-11-07,2,hadley/ggplot2
2014-11-08,1,hadley/ggplot2
2014-11-09,1,hadley/ggplot2
2014-11-10,1,hadley/ggplot2
2014-11-11,3,hadley/ggplot2
2014-11-12,3,hadley/ggplot2
2014-11-13,1,hadley/ggplot2
2014-11-14,2,hadley/ggplot2
2014-11-15,2,hadley/ggplot2
2014-11-16,3,hadley/ggplot2
2014-11-17,3,hadley/ggplot2
2014-11-19,3,hadley/ggplot2
2014-11-20,1,hadley/ggplot2
2014-11-22,1,hadley/ggplot2
2014-11-24,2,hadley/ggplot2
2014-11-25,1,hadley/ggplot2
2014-11-27,1,hadley/ggplot2
2014-11-29,1,hadley/ggplot2
2014-12-01,1,hadley/ggplot2
2014-12-03,1,hadley/ggplot2
2014-12-04,1,hadley/ggplot2
2014-12-05,2,hadley/ggplot2
2014-12-09,2,hadley/ggplot2
2014-12-10,2,hadley/ggplot2
2014-12-11,1,hadley/ggplot2
2014-12-12,1,hadley/ggplot2
2014-12-15,3,hadley/ggplot2
2014-12-16,2,hadley/ggplot2
2014-12-17,1,hadley/ggplot2
2014-12-19,1,hadley/ggplot2
2014-12-20,1,hadley/ggplot2
2014-12-22,1,hadley/ggplot2
2014-12-27,2,hadley/ggplot2
2014-12-28,2,hadley/ggplot2
2014-12-29,1,hadley/ggplot2
2014-12-31,1,hadley/ggplot2
2015-01-05,1,hadley/ggplot2
2015-01-06,2,hadley/ggplot2
2015-01-08,3,hadley/ggplot2
2015-01-10,1,hadley/ggplot2
2015-01-11,2,hadley/ggplot2
2015-01-14,2,hadley/ggplot2
2015-01-15,2,hadley/ggplot2
2015-01-16,2,hadley/ggplot2
2015-01-17,4,hadley/ggplot2
2015-01-19,1,hadley/ggplot2
2015-01-20,1,hadley/ggplot2
2015-01-21,1,hadley/ggplot2
2015-01-22,1,hadley/ggplot2
2015-01-23,1,hadley/ggplot2
2015-01-24,1,hadley/ggplot2
2015-01-25,1,hadley/ggplot2
2015-01-27,2,hadley/ggplot2
2015-01-28,1,hadley/ggplot2
2015-01-29,1,hadley/ggplot2
2015-01-31,2,hadley/ggplot2
2015-02-01,1,hadley/ggplot2
2015-02-02,1,hadley/ggplot2
2015-02-03,2,hadley/ggplot2
2015-02-04,1,hadley/ggplot2
2015-02-05,3,hadley/ggplot2
2015-02-06,2,hadley/ggplot2
2015-02-07,3,hadley/ggplot2
2015-02-08,1,hadley/ggplot2
2015-02-09,3,hadley/ggplot2
2015-02-10,3,hadley/ggplot2
2015-02-11,3,hadley/ggplot2
2015-02-12,2,hadley/ggplot2
2015-02-13,1,hadley/ggplot2
2015-02-15,1,hadley/ggplot2
2015-02-17,2,hadley/ggplot2
2015-02-19,1,hadley/ggplot2
2015-02-20,3,hadley/ggplot2
2015-02-25,1,hadley/ggplot2
2015-02-26,2,hadley/ggplot2
2015-02-27,1,hadley/ggplot2
2015-02-28,3,hadley/ggplot2
2015-03-01,1,hadley/ggplot2
2015-03-02,1,hadley/ggplot2
2015-03-03,2,hadley/ggplot2
2015-03-05,1,hadley/ggplot2
2015-03-06,1,hadley/ggplot2
2015-03-07,2,hadley/ggplot2
2015-03-08,2,hadley/ggplot2
2015-03-09,2,hadley/ggplot2
2015-03-10,4,hadley/ggplot2
2015-03-11,1,hadley/ggplot2
2015-03-12,6,hadley/ggplot2
2015-03-13,2,hadley/ggplot2
2015-03-14,1,hadley/ggplot2
2015-03-15,4,hadley/ggplot2
2015-03-16,1,hadley/ggplot2
2015-03-17,1,hadley/ggplot2
2015-03-18,3,hadley/ggplot2
2015-03-19,2,hadley/ggplot2
2015-03-21,1,hadley/ggplot2
2015-03-22,1,hadley/ggplot2
2015-03-24,2,hadley/ggplot2
2015-03-25,3,hadley/ggplot2
2015-03-26,1,hadley/ggplot2
2015-03-28,1,hadley/ggplot2
2015-03-29,1,hadley/ggplot2
2015-03-30,1,hadley/ggplot2
2015-03-31,2,hadley/ggplot2
2015-04-01,2,hadley/ggplot2
2015-04-02,1,hadley/ggplot2
2015-04-03,1,hadley/ggplot2
2015-04-04,1,hadley/ggplot2
2015-04-05,1,hadley/ggplot2
